HeavyAtomMolWt,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,Chi0,Chi1,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,TPSA,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FractionCSP3,refractive_index,state,E_T(30),E_T^N,coor_0_atomic_No.,coor_1_atomic_No.,coor_2_atomic_No.,coor_3_atomic_No.,max_delta_X_coor_0,max_delta_X_coor_1,max_delta_X_coor_2,max_delta_X_coor_3,min_delta_X_coor_0,min_delta_X_coor_1,min_delta_X_coor_2,min_delta_X_coor_3,sum_delta_X_coor_0,sum_delta_X_coor_1,sum_delta_X_coor_2,sum_delta_X_coor_3,max_bond_order_coor_0,max_bond_order_coor_1,max_bond_order_coor_2,max_bond_order_coor_3,min_bond_order_coor_0,min_bond_order_coor_1,min_bond_order_coor_2,min_bond_order_coor_3,sum_bond_order_coor_0,sum_bond_order_coor_1,sum_bond_order_coor_2,sum_bond_order_coor_3,kappa1,kappa2,kappa3,phi,Exp. emission energy
577.399,0,0.53125,1.03125,1.5625,1.646809926,21.18950549,15.72521731,-3.431688312,17.16241557,5.484126991,1.650979374,189.3046229,24.9,32,0,5,0,3,3,3,2,5,5,0,6,1,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,1.406,1.5,36.5,0.179,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.218,7.029,2.323,2.941,2.616033755
531.412,0,0.851851852,1.666666667,2.555555556,1.706817132,18.00986092,13.28766026,-2.531688312,15.51876618,5.486671262,1.950449076,165.722886,11.8,27,0,2,0,2,2,1,3,4,3,0,4,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.043478261,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,3.0,1.5,1.5,1.5,3.0,1.5,1.5,1.5,3,3,3,3,17.824,6.768,2.526,3.154,2.012987013
606.817,0,0.71875,1.375,2.09375,1.677052752,22.03480495,15.6110701,-2.881688312,19.77741867,7.060347187,2.437440078,193.6549125,39.49,32,0,5,0,2,2,2,2,4,5,0,7,4,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.12,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,22.463,8.587,3.222,4.363,2.190812721
608.371,0,0.818181818,1.393939394,1.909090909,1.689187285,22.79431797,15.93083678,-3.421688312,20.20407392,7.036573361,2.822106022,192.0576163,21.03,33,0,3,0,2,2,2,2,4,3,0,7,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.076923077,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,3.0,1.5,1.5,1.5,3.0,1.5,1.5,3,3,3,3,23.402,8.834,3.719,4.308,2.421875
709.52,0,0.651162791,1.348837209,2.139534884,1.485427841,28.56782066,20.90286868,-4.341688312,23.15530483,7.061005637,2.320175748,252.5085734,22.24,43,0,5,0,4,4,4,3,7,5,0,6,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.135135135,1.4448,1.0,40.7,0.309,6,6,6,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.0,1.5,1.5,1.5,1.0,1.5,3,3,2,3,27.003,8.913,3.068,3.802,2.300556586
666.919,0,0.605263158,1.184210526,1.842105263,1.567203281,26.61215522,17.95851157,-2.801688312,24.25338312,7.871285503,3.360745796,232.820652,11.8,38,0,2,0,2,2,3,2,5,2,0,4,1,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.235294118,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,26.871,9.25,4.194,5.024,2.210338681
522.787,0,0.653846154,1.384615385,2.269230769,1.775273967,17.30275414,12.78184164,-2.281688312,14.84287636,5.126816915,1.715473547,159.2194505,11.8,26,0,2,0,2,2,2,2,4,2,0,4,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,16.909,6.25,2.294,2.927,2.19858156
606.346,0,0.6875,1.125,1.5625,1.837194701,22.15397158,15.2737647,-2.921688312,18.63089865,5.518742221,1.802455568,182.5402011,11.8,32,0,2,0,3,3,2,2,4,2,0,8,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.083333333,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,21.296,6.812,2.413,3.213,2.520325203
618.875,0,0.529411765,1.147058824,1.911764706,1.545191826,22.44058234,16.71449463,-3.321688312,19.03386435,6.62947864,2.350577943,204.5827796,11.8,34,0,2,0,2,2,4,2,6,2,0,4,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,22.026,8.25,3.174,3.711,2.309124767
611.432,0,0.771428571,1.542857143,2.342857143,1.523120557,23.36323207,17.25915069,-2.771688312,20.42374273,6.917087606,2.195683075,210.8327201,21.03,35,0,3,1,3,4,2,2,4,3,0,4,6,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.290322581,1.4448,1.0,40.7,0.309,6,8,7,7,0.0,0.89,0.49,0.49,0.0,0.89,0.49,0.49,0.0,0.89,0.98,0.98,1.5,1.0,1.5,1.5,1.5,1.0,1.5,1.5,3,1,3,3,22.937,8.248,2.727,4.036,2.556701031
759.56,0,0.659574468,1.382978723,2.191489362,1.411634737,31.13673476,22.90286868,-4.931688312,25.19406465,7.778369642,2.54084976,274.7450344,35.13,47,0,6,0,4,4,4,4,8,6,0,7,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.125,1.4448,1.0,40.7,0.309,6,6,6,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.0,1.5,1.5,1.5,1.0,1.5,3,3,2,3,29.564,9.9,3.393,4.169,2.366412214
704.915,0,0.675,1.275,1.925,1.593964903,28.35264219,18.76304202,-2.941688312,25.98857172,8.30325012,3.615328879,241.1517228,11.8,40,0,2,0,2,2,3,2,5,2,0,6,1,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.235294118,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,28.752,9.75,4.497,5.395,2.348484848
469.719,0,0.857142857,1.523809524,2.285714286,2.056821437,14.18986997,10.22619875,-1.571688312,12.02054543,3.790474475,1.23624661,128.3278917,11.8,21,0,2,0,2,2,1,2,3,2,0,5,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,13.44,4.513,1.534,2.17,2.577962578
607.401,0,0.588235294,1.029411765,1.5,1.300625666,22.01793261,16.78275619,-3.631688312,17.79234662,5.885748326,2.027675357,200.1263777,31.42,34,0,6,0,5,5,4,0,4,6,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,1.4305,1.0,43.2,0.386,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,2,20.99,7.528,2.825,3.08,2.335216573
723.008,0,0.658536585,1.268292683,1.975609756,1.488891098,28.47396254,19.44167482,-2.841688312,25.83602548,8.376018846,3.587063616,253.1426798,11.8,41,0,2,0,2,2,3,3,6,3,0,5,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.222222222,1.4448,1.0,40.7,0.309,17,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,0.0,1.5,1.5,1.5,0.0,1.5,1.5,1.5,0,3,3,3,28.472,9.748,4.293,5.278,1.925465839
488.717,0,0.818181818,1.318181818,1.818181818,2.076133109,15.06011345,10.63688235,-1.641688312,12.85826431,4.005594445,1.256194963,132.4934271,11.8,22,0,2,0,2,2,1,2,3,2,0,6,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,14.352,4.762,1.644,2.341,2.632696391
483.299,0,0.916666667,1.583333333,2.333333333,1.816245426,16.47432702,11.61582751,-2.061688312,14.2956239,4.732564439,1.644732426,145.311935,27.01,24,0,4,0,3,3,2,0,2,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,1.4906,2.0,37.9,0.222,6,8,6,8,0.0,0.89,0.49,0.89,0.0,0.89,0.49,0.89,0.0,0.89,0.98,0.89,1.5,1.0,1.0,2.0,1.5,1.0,1.0,2.0,3,1,2,2,16.194,5.75,2.198,2.819,2.731277533
895.128,0,0.543859649,1.140350877,1.789473684,1.323197618,39.90683767,27.29017534,-3.581688312,38.90993161,14.3076014,6.21539647,349.6161625,11.8,57,0,2,1,2,3,4,2,6,2,0,4,11,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0.396226415,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,42.308,16.282,7.258,9.767,2.183098592
523.32,0,1.0,1.851851852,2.703703704,1.718300378,18.33613434,13.08215401,-2.521688312,15.52780166,5.047766632,1.851784995,160.4527803,40.15,27,0,5,0,3,3,2,1,3,5,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,1.4906,2.0,37.9,0.222,6,8,6,8,0.0,0.89,0.49,0.89,0.0,0.89,0.49,0.89,0.0,0.89,0.98,0.89,1.5,1.0,1.0,2.0,1.5,1.0,1.0,2.0,3,1,2,2,17.824,6.248,2.4,2.903,2.678185745
651.457,0,0.763157895,1.578947368,2.421052632,1.612790252,25.71444951,18.31355228,-3.691688312,21.26440311,6.469559518,2.152050432,224.4558842,30.89,38,0,5,0,3,3,3,3,6,5,0,6,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1875,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.49,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,24.585,8.088,2.903,3.62,2.792792793
827.63,0,0.509433962,1.037735849,1.698113208,1.290662601,36.06997438,25.5248437,-5.111688312,31.41788529,10.30402914,3.887801033,316.0040027,21.03,53,0,3,1,3,4,5,2,7,3,0,4,1,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.183673469,1.4448,1.0,40.7,0.309,6,8,7,7,0.0,0.89,0.49,0.49,0.0,0.89,0.49,0.49,0.0,0.89,0.98,0.98,1.5,1.0,1.5,1.5,1.5,1.0,1.5,1.5,3,1,3,3,36.108,12.749,5.015,6.108,2.398452611
450.721,0,0.7,1.25,1.8,2.044284137,13.31962648,9.815515147,-1.501688312,11.18985685,3.57544091,1.082734002,124.1623563,11.8,20,0,2,0,2,2,1,2,3,2,0,4,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,12.535,4.263,1.433,2.0,2.525458248
735.53,0,0.444444444,0.844444444,1.222222222,1.70678925,33.28372809,20.40963529,-2.711688312,32.2379174,9.660890147,5.239560756,276.4484859,30.26,45,0,4,0,3,3,3,0,3,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.4448,1.0,40.7,0.309,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,3,3,34.848,11.0,6.078,6.921,1.931464174
675.479,0,0.5,1.225,2.125,1.53985777,25.74154725,19.8701766,-4.731688312,20.21070635,6.5202758,1.950425905,231.661107,30.89,40,0,5,0,3,3,4,4,8,5,0,6,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,24.336,8.583,2.806,3.294,2.431372549
553.377,0,0.466666667,1.0,1.566666667,1.633648937,19.44901851,14.90385011,-3.431688312,15.41377671,4.998023276,1.463399768,176.5747387,24.9,30,0,5,0,3,3,3,2,5,5,0,6,1,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.406,1.5,36.5,0.179,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,18.43,6.531,2.117,2.568,2.561983471
813.489,0,0.5,0.9375,1.375,1.454083954,32.48203423,23.08052004,-5.151688312,26.86750649,8.277206857,2.927562238,269.3842037,30.89,48,0,5,0,3,3,4,4,8,5,0,12,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.055555556,1.406,1.5,36.5,0.179,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,31.52,10.57,4.015,4.633,2.101694915
546.809,0,0.571428571,1.035714286,1.535714286,1.670352812,18.45745468,13.74816814,-2.541688312,15.38904705,5.082868962,1.698680778,169.5256854,11.8,28,0,2,0,2,2,3,2,5,2,0,4,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,17.657,6.259,2.285,2.794,2.222222222
454.713,0,0.85,1.35,1.85,2.050993629,13.64589989,9.636882352,-1.381688312,11.29661962,3.262507528,0.970831497,123.7305044,21.66,20,0,4,0,2,2,1,2,3,4,0,6,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,1.4448,1.0,40.7,0.309,6,17,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,3,0,3,3,12.535,3.848,1.264,1.843,2.638297872
618.875,0,0.647058824,1.382352941,2.235294118,1.579091492,22.70009537,16.75398675,-3.501688312,19.92161614,7.505238262,2.751447443,207.0779411,11.8,34,0,2,0,2,2,3,2,5,2,0,4,1,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4448,1.0,40.7,0.309,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,3.0,1.5,1.5,1.5,3.0,1.5,1.5,1.5,3,3,3,3,23.141,9.387,3.75,4.397,2.056384743
573.407,0,0.4375,0.9375,1.5,1.638187022,20.86323207,15.90385011,-3.551688312,17.05676475,5.817776129,1.767255572,189.7995678,15.04,32,0,3,0,3,3,3,2,5,3,0,4,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.406,1.5,36.5,0.179,6,6,7,7,0.0,0.0,0.49,0.49,0.0,0.0,0.49,0.49,0.0,0.0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.218,7.498,2.509,3.101,2.421875
