index,HeavyAtomMolWt,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,Chi0,Chi1,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,TPSA,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FractionCSP3,refractive_index,state,E_T(30),E_T^N,coor_0_atomic_No.,coor_1_atomic_No.,coor_2_atomic_No.,coor_3_atomic_No.,max_delta_X_coor_0,max_delta_X_coor_1,max_delta_X_coor_2,max_delta_X_coor_3,min_delta_X_coor_0,min_delta_X_coor_1,min_delta_X_coor_2,min_delta_X_coor_3,sum_delta_X_coor_0,sum_delta_X_coor_1,sum_delta_X_coor_2,sum_delta_X_coor_3,max_bond_order_coor_0,max_bond_order_coor_1,max_bond_order_coor_2,max_bond_order_coor_3,min_bond_order_coor_0,min_bond_order_coor_1,min_bond_order_coor_2,min_bond_order_coor_3,sum_bond_order_coor_0,sum_bond_order_coor_1,sum_bond_order_coor_2,sum_bond_order_coor_3,kappa1,kappa2,kappa3,phi,Exp. PLQY,Exp. kr,Exp. emission wavelength,Exp. emission energy,Exp. lifetime,Exp. knr,Ref.
132,615.42,0,0.6,1.028571429,1.485714286,1.205293824,22.46552637,17.24908269,-2.711688312,18.54194747,5.978776276,2.12863746,208.7757402,30.26,35,0,4,4,3,7,3,0,3,4,0,5,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1.4448,1,40.7,0.309,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,2,2,1,1,1,1,1,1,3,3,20.899,7.142,2.633,3.168,0.2,31700,624,1.987179487,6.3,126984.127,"Chem. Sci., 2016,7, 1653-1673"
133,869.647,0,0.517857143,0.982142857,1.464285714,1.173002167,39.19973089,26.61510809,-4.471688312,37.12516195,13.30247388,6.25746529,338.5867926,33.5,56,0,5,1,3,4,5,0,5,5,0,6,4,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,1.4448,1,40.7,0.309,8,8,7,7,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,2,2,1,1,1,1,1,1,3,3,41.357,15.722,7.774,8.819,0.17,26800,568,2.183098592,6.34,130914.8265,"Chem. Sci., 2016,7, 1653-1673"
134,395.238,0,0.823529412,1.352941176,1.882352941,1.974201088,11.03516943,8.40385011,-1.411688312,8.645998117,2.536368268,0.748123059,103.1099224,21.66,17,0,4,0,3,3,0,2,2,4,0,5,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,1.3441,1,45.6,0.46,7,7,7,7,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.98,0.98,0.98,0.98,1.5,1.5,2,2,1.5,1.5,1,1,3,3,3,3,9.868,3.114,0.965,1.29,0.097,23100,566,2.190812721,4.2,215000,"Chem. Sci., 2016,7, 1653-1673"
135,861.537,0,0.519230769,0.923076923,1.288461538,1.439439959,36.70601334,24.29573409,-4.571688312,32.10771023,9.313602359,3.618099791,298.9051294,47.44,52,0,6,1,3,4,2,4,6,6,0,13,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.282051282,1.4448,1,40.7,0.309,7,7,7,7,0.49,0.49,0.49,0.49,0,0,0.49,0.49,0.49,0.49,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,36.348,11.347,4.668,5.751,0.82,105000,461,2.689804772,7.8,23076.92308,"Chem. Sci., 2016,7, 1653-1673"
136,995.654,0,0.46031746,0.857142857,1.238095238,1.346405681,44.76649128,29.38406905,-5.551688312,40.23805851,12.16375264,5.139420432,365.1818257,50.68,63,0,7,0,4,4,3,4,7,7,0,14,1,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.306122449,1.4448,1,40.7,0.309,7,7,7,7,0.49,0.49,0.49,0.49,0,0,0.49,0.49,0.49,0.49,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,45.444,14.765,6.452,7.769,0.88,303000,520,2.384615385,2.9,41379.31034,"Chem. Sci., 2016,7, 1653-1673"
137,606.346,0,0.6875,1.125,1.5625,1.837194701,22.15397158,15.2737647,-2.921688312,18.63089865,5.518742221,1.802455568,182.5402011,11.8,32,0,2,0,3,3,2,2,4,2,0,8,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.083333333,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,21.296,6.812,2.413,3.213,0.58,1810000,492,2.520325203,0.32,1312500,"Chem. Sci., 2016,7, 1653-1673"
138,573.407,0,0.4375,0.9375,1.5,1.638187022,20.86323207,15.90385011,-3.551688312,17.05676475,5.817776129,1.767255572,189.7995678,15.04,32,0,3,0,3,3,3,2,5,3,0,4,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.406,1.5,36.5,0.179,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.218,7.498,2.509,3.101,0.73,96100,512,2.421875,7.6,35526.31579,"Chem. Sci., 2016,7, 1653-1673"
139,573.407,0,0.46875,1,1.5625,1.638187022,20.86323207,15.90385011,-3.551688312,17.05676475,5.817776129,1.767255572,189.7995678,15.04,32,0,3,0,3,3,3,2,5,3,0,4,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.406,1.5,36.5,0.179,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.218,7.498,2.509,3.101,0.14,18400,613,2.022838499,7.6,113157.8947,"Chem. Sci., 2016,7, 1653-1673"
140,577.399,0,0.53125,1.03125,1.5625,1.626987695,21.18950549,15.69154381,-3.431688312,17.16241557,5.484126991,1.71729831,189.3046229,24.9,32,0,5,0,3,3,3,2,5,5,0,6,1,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,1.406,1.5,36.5,0.179,6,6,7,7,0,0,0.49,0.49,0,0,0,0,0,0,0.49,0.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.218,7.029,2.413,2.941,0.63,111000,486,2.551440329,5.7,64912.2807,"Chem. Sci., 2016,7, 1653-1673"
141,789.605,0,0.4,0.98,1.66,1.293166433,32.81261506,24.8028296,-5.891688312,27.99719339,10.55243587,3.730675525,294.9708504,15.04,50,0,3,0,3,3,6,2,8,3,0,4,4,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,33.347,13.633,5.222,5.908,0.001,1180,660,1.878787879,0.85,1175294.118,"Chem. Sci., 2016,7, 1653-1673"
142,779.59,0,0.408163265,1,1.673469388,1.28682033,32.10550828,24.3028296,-5.831688312,27.15387101,10.0882328,3.616144559,288.3584358,19.97,49,0,4,0,3,3,6,2,8,4,0,5,4,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0.49,0,0,0,0.98,0.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,32.432,13.09,4.967,5.59,0.17,38600,550,2.254545455,4.4,188636.3636,"Chem. Sci., 2016,7, 1653-1673"
143,549.309,0,0.75,1.25,1.75,1.477962949,18.62059139,13.6377969,-2.731688312,15.22111576,4.809416235,1.66410198,163.0941195,31.42,28,0,6,0,5,5,2,0,2,6,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,1.4072,1,37.4,0.207,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1,1,1,1,1,1,1,1,2,2,17.657,6.034,2.285,2.614,0.18,51400,443,2.799097065,3.5,234285.7143,"Chem. Sci., 2016,7, 1653-1673"
144,607.401,0,0.676470588,1.117647059,1.529411765,1.397592465,23.62059139,16.06044663,-2.591688312,20.75357851,6.339407406,2.607285081,205.6825856,31.42,34,0,6,0,5,5,2,0,2,6,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1.4072,1,37.4,0.207,8,8,6,6,0.89,0.89,0.49,0.49,0.89,0.89,0.49,0.49,0.89,0.89,0.98,0.98,1,1,1,1,1,1,1,1,1,1,2,2,23.141,7.528,3.305,3.869,0.08,44400,461,2.689804772,1.8,511111.1111,"Chem. Sci., 2016,7, 1653-1673"
145,611.432,0,0.771428571,1.542857143,2.342857143,1.523120557,23.36323207,17.25915069,-2.771688312,20.42374273,6.917087606,2.195683075,210.8327201,21.03,35,0,3,1,3,4,2,2,4,3,0,4,6,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.290322581,1.4448,1,40.7,0.309,6,8,7,7,0,0.89,0.49,0.49,0,0.89,0.49,0.49,0,0.89,0.98,0.98,1.5,1,1.5,1.5,1.5,1,1.5,1.5,3,1,3,3,22.937,8.248,2.727,4.036,0.72,60000,485,2.556701031,12,23333.33333,"Chem. Sci., 2016,7, 1653-1673"
146,582.386,0,0.875,1.75,2.59375,1.632336937,21.40504844,15.66983429,-2.841688312,17.68313692,5.375436411,1.559583274,189.5384871,21.03,32,0,3,1,3,4,2,2,4,3,0,5,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.185185185,1.4448,1,40.7,0.309,6,8,7,7,0,0.89,0.49,0.49,0,0.89,0.49,0.49,0,0.89,0.98,0.98,1.5,1,1.5,1.5,1.5,1,1.5,1.5,3,1,3,3,20.218,6.604,2.081,2.97,0.93,70500,488,2.540983607,13.2,5303.030303,"Chem. Sci., 2016,7, 1653-1673"
147,769.571,0,0.666666667,1.354166667,2.083333333,1.263403506,31.77708116,23.70864043,-4.531688312,27.42267538,9.545445816,3.080909822,284.6722753,25.96,48,0,4,1,3,4,4,3,7,4,0,5,7,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.209302326,1.4448,1,40.7,0.309,6,8,7,7,0,0.89,0.49,0.49,0,0.89,0.49,0.49,0,0.89,0.98,0.98,1.5,1,1.5,1.5,1.5,1,1.5,1.5,3,1,3,3,31.52,11.75,4.068,5.453,0.99,63900,515,2.40776699,15.5,645.1612903,"Chem. Sci., 2016,7, 1653-1673"
148,659.476,0,0.743589744,1.487179487,2.282051282,1.428299245,25.93214617,19.22547718,-3.291688312,22.51688096,7.669525502,2.506739867,233.5143846,21.03,39,0,3,1,3,4,3,2,5,3,0,4,6,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.257142857,1.4448,1,40.7,0.309,8,6,7,7,0.89,0,0.49,0.49,0.89,0,0.49,0.49,0.89,0,0.98,0.98,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,3,3,3,25.494,9.248,3.152,4.428,0.74,29200,528,2.348484848,25.3,10276.67984,"Chem. Sci., 2016,7, 1653-1673"
149,671.487,0,0.575,1.15,1.85,1.482848651,27.60371905,19.07048333,-3.551688312,24.26178317,7.797723024,3.102911275,240.5307034,21.03,40,0,3,0,3,3,3,2,5,3,0,4,1,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.222222222,1.4448,1,40.7,0.309,8,6,7,7,0.89,0,0.49,0.49,0.89,0,0.49,0.49,0.89,0,0.98,0.98,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,3,3,3,27.542,9.498,4.04,4.73,0.73,155000,503,2.465208748,4.7,57446.80851,"Chem. Sci., 2016,7, 1653-1673"
150,731.542,0,0.622222222,1.244444444,1.977777778,1.314263155,30.62022691,21.53680983,-3.551688312,26.64491687,8.422561848,3.30783807,270.3437516,21.03,45,0,3,2,3,5,3,2,5,3,0,4,1,1,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.317073171,1.4448,1,40.7,0.309,8,6,7,7,0.89,0,0.49,0.49,0.89,0,0.49,0.49,0.89,0,0.98,0.98,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,3,3,3,29.877,10.044,4.076,4.987,0.9,184000,522,2.375478927,4.9,20408.16327,"Chem. Sci., 2016,7, 1653-1673"
151,757.56,0,0.574468085,1.191489362,1.914893617,1.397457859,32.29395349,22.55364658,-4.531688312,28.67214282,9.747725,4.038778269,281.3476312,24.27,47,0,4,0,3,3,4,2,6,4,0,5,2,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.19047619,1.4448,1,40.7,0.309,8,6,7,7,0.89,0,0.49,0.49,0.89,0,0.49,0.49,0.89,0,0.98,0.98,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,3,3,3,32.877,12.029,5.189,5.947,0.9,209000,551,2.250453721,4.3,23255.81395,"Chem. Sci., 2016,7, 1653-1673"
152,757.56,0,0.595744681,1.255319149,2.021276596,1.376501243,32.03444047,22.55364658,-4.531688312,27.56879981,8.876567073,3.468564822,279.3131643,25.96,47,0,4,0,3,3,4,3,7,4,0,5,1,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.19047619,1.4448,1,40.7,0.309,8,6,7,7,0.89,0,0.49,0.49,0.89,0,0.49,0.49,0.89,0,0.98,0.98,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,3,3,3,31.713,11.005,4.479,5.207,0.86,130000,553,2.242314647,6.6,21212.12121,"Chem. Sci., 2016,7, 1653-1673"
153,773.559,0,0.583333333,1.229166667,1.979166667,1.332127398,32.74154725,23.03680983,-4.731688312,28.29585411,9.239291417,3.603742857,285.4553453,33.5,48,0,5,0,4,4,4,2,6,5,0,6,1,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.19047619,1.4448,1,40.7,0.309,8,6,7,7,0.89,0,0.49,0.49,0.89,0,0.49,0.49,0.89,0,0.98,0.98,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,3,3,3,32.635,11.499,4.789,5.446,0.47,79700,526,2.357414449,5.9,89830.50847,"Chem. Sci., 2016,7, 1653-1673"
154,789.627,0,0.625,1.291666667,2.0625,1.332127398,32.74154725,23.03680983,-4.181688312,28.7968967,9.491995039,3.722100682,290.4649101,24.27,48,0,4,0,4,4,4,2,6,5,0,6,1,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.19047619,1.4448,1,40.7,0.309,8,6,7,7,0.89,0,0.49,0.49,0.89,0,0.49,0.49,0.89,0,0.98,0.98,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,3,3,3,32.635,11.499,4.789,5.695,0.49,55700,527,2.352941176,8.8,57954.54545,"Chem. Sci., 2016,7, 1653-1673"
155,603.413,0,0.735294118,1.588235294,2.529411765,1.656834161,22.34420602,16.70838056,-3.691688312,17.74015146,5.506578382,1.644296506,198.9961158,30.89,34,0,5,0,3,3,3,3,6,5,0,6,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.071428571,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0,0.49,0,0,0.49,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,20.99,7.098,2.319,2.873,0.71,215000,454,2.731277533,3.3,87878.78788,"Chem. Sci., 2016,7, 1653-1673"
156,591.402,0,0.787878788,1.666666667,2.636363636,1.607732938,21.47396254,16.29769696,-3.561688312,16.98587828,5.32004551,1.629790301,193.3798892,26.54,33,0,5,0,4,4,3,2,5,5,0,6,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.037037037,1.4448,1,40.7,0.309,6,6,6,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1.5,1.5,1.5,1,1.5,3,3,2,3,20.102,6.851,2.216,2.738,0.78,186000,452,2.743362832,4.2,52380.95238,"Chem. Sci., 2016,7, 1653-1673"
157,533.339,0,0.75,1.5,2.357142857,1.80234829,18.62059139,13.70838056,-2.911688312,15.06225118,4.732712829,1.451712606,165.3272,35.19,28,0,5,0,3,3,2,2,4,5,0,6,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.090909091,1.4448,1,40.7,0.309,6,6,7,7,0,0,0.49,0.49,0,0,0,0.49,0,0,0.49,0.98,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3,3,3,3,17.657,6.034,2.041,2.546,0.39,130000,430,2.88372093,3,203333.3333,"Chem. Sci., 2016,7, 1653-1673"
158,521.328,0,0.814814815,1.592592593,2.481481481,1.724197206,17.7503479,13.29769696,-2.781688312,14.29765276,4.544943944,1.439416361,159.7109734,30.84,27,0,5,0,4,4,2,1,3,5,0,6,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.047619048,1.4448,1,40.7,0.309,6,6,6,7,0,0,0.49,0.49,0,0,0.49,0.49,0,0,0.98,0.98,1.5,1.5,1,1.5,1.5,1.5,1,1.5,3,3,2,3,16.76,5.785,1.934,2.407,0.07,175000,442,2.805429864,0.4,2325000,"Chem. Sci., 2016,7, 1653-1673"
